"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.00887782110467057 6 12 "GO:0009147" "pyrimidine nucleoside triphosphate metabolic process" 0.30375
0 0.00684550843457154 7 11 "GO:0009148;GO:0006241;GO:0009209;GO:0046036;GO:0009208" "pyrimidine ribonucleoside triphosphate metabolic process" 0.298484848484848
0 0.267499553169631 2 116 "GO:0009150;GO:0006163;GO:0009259;GO:0072521;GO:0019693" "purine-containing compound metabolic process" 1
0 1 6 5 "GO:0009151" "purine deoxyribonucleotide metabolic process" 1
0 0.457458015566202 7 16 "GO:0009154;GO:0006195;GO:0009261" "ribonucleotide catabolic process" 1
0 0.391472800019333 7 13 "GO:0009156;GO:0009124" "nucleoside monophosphate biosynthetic process" 1
0 0.157666044238487 2 19 "GO:0009161;GO:0009123" "nucleoside monophosphate metabolic process" 0.910948905109489
0 0.072002153435419 3 12 "GO:0009163;GO:0046129;GO:0042451;GO:0042455" "nucleoside biosynthetic process" 0.719476744186046
0 1 3 6 "GO:0009164" "nucleoside catabolic process" 1
0 0.0676885258563223 2 77 "GO:0009165;GO:1901293" "nucleoside phosphate biosynthetic process" 0.721604938271605
0 1 7 10 "GO:0009167;GO:0009126" "purine ribonucleoside monophosphate metabolic process" 1
0 1 7 6 "GO:0009168;GO:0009127" "purine nucleoside monophosphate biosynthetic process" 1
0 1 2 9 "GO:0009187" "cyclic nucleotide metabolic process" 1
0 1 2 6 "GO:0009188;GO:0009133" "nucleoside diphosphate biosynthetic process" 1
0 0.263278348014954 3 8 "GO:0009200" "deoxyribonucleoside triphosphate metabolic process" 0.986505190311419
0 0.058816628346977 5 24 "GO:0009205;GO:0009144;GO:0009199" "ribonucleoside triphosphate metabolic process" 0.700340136054422
0 0.0945778934690222 2 14 "GO:0009206;GO:0009145;GO:0009201" "ribonucleoside triphosphate biosynthetic process" 0.809090909090909
0 1 2 5 "GO:0009214" "cyclic nucleotide catabolic process" 1
0 0.173800446975996 2 5 "GO:0009219" "pyrimidine deoxyribonucleotide metabolic process" 0.86046511627907
0 0.477829457215353 3 17 "GO:0009225" "nucleotide-sugar metabolic process" 1
0 0.263278348014954 3 8 "GO:0009226" "nucleotide-sugar biosynthetic process" 0.986505190311419
0 1 2 6 "GO:0009235" "cobalamin metabolic process" 1
0 1 3 25 "GO:0009247" "glycolipid biosynthetic process" 1
0 0.00244525905644564 2 16 "GO:0009262" "deoxyribonucleotide metabolic process" 0.175
0 0.0016231987400262 3 7 "GO:0009263" "deoxyribonucleotide biosynthetic process" 0.155882352941176
0 0.590140035428138 3 81 "GO:0009266" "response to temperature stimulus" 1
0 0.58501792778462 2 23 "GO:0009268" "response to pH" 1
0 1 3 7 "GO:0009303" "rRNA transcription" 1
0 1 3 43 "GO:0009306;GO:0002790;GO:0035592;GO:0071692" "peptide secretion" 1
0 0.379363242827768 2 35 "GO:0009308;GO:0006576;GO:0044106" "amine metabolic process" 1
0 1 4 18 "GO:0009311" "oligosaccharide metabolic process" 1
0 1 3 9 "GO:0009312" "oligosaccharide biosynthetic process" 1
0 1 2 5 "GO:0009313" "oligosaccharide catabolic process" 1
0 0.869374177897782 3 164 "GO:0009314" "response to radiation" 1
0 0.367748147437615 3 12 "GO:0009394;GO:0019692" "deoxyribose phosphate metabolic process" 1
0 0.534485621229834 2 20 "GO:0009395" "phospholipid catabolic process" 1
0 0.814640415278578 2 44 "GO:0009408" "response to heat" 1
0 0.282444437778681 3 28 "GO:0009409" "response to cold" 1
0 0.160518562648767 2 98 "GO:0009410" "response to xenobiotic stimulus" 0.917921146953405
0 0.616472961855263 2 55 "GO:0009411" "response to UV" 1
0 0.833795802758721 2 120 "GO:0009416" "response to light stimulus" 1
0 0.414310869753973 5 14 "GO:0009435;GO:0019359;GO:0019363;GO:0046496;GO:0019362" "nicotinamide nucleotide metabolic process" 1
0 0.173800446975996 4 5 "GO:0009437" "carnitine metabolic process" 0.86046511627907
0 0.290905409964393 2 9 "GO:0009438" "methylglyoxal metabolic process" 0.994883720930233
0 0.573012731641098 2 79 "GO:0009451" "RNA modification" 1
0 1 4 5 "GO:0009452;GO:0036260" "7-methylguanosine RNA capping" 1
0 0.615632607759893 2 25 "GO:0009566" "fertilization" 1
0 0.943880512267155 3 75 "GO:0009582;GO:0009581" "detection of abiotic stimulus" 1
0 0.204768041947583 3 6 "GO:0009584" "detection of visible light" 0.915348837209302
0 1 2 42 "GO:0009593" "detection of chemical stimulus" 1
0 0.998161795296783 2 594 "GO:0009605" "response to external stimulus" 1
0 1 4 5 "GO:0009608" "response to symbiont" 1
0 0.421898559489169 2 63 "GO:0009611" "response to wounding" 1
0 1 2 68 "GO:0009612" "response to mechanical stimulus" 1
0 0.818725231962144 4 82 "GO:0009615" "response to virus" 1
0 1 4 111 "GO:0009617" "response to bacterium" 1
0 1 4 20 "GO:0009620" "response to fungus" 1
0 0.926867831594692 2 390 "GO:0009628" "response to abiotic stimulus" 1
0 0.551976045865708 2 21 "GO:0009636" "response to toxic substance" 1
0 1 2 7 "GO:0009642" "response to light intensity" 1
0 1 2 5 "GO:0009644" "response to high light intensity" 1
0 0.93399184766954 2 554 "GO:0009653" "anatomical structure morphogenesis" 1
0 0.440612220692455 2 298 "GO:0009719" "response to endogenous stimulus" 1
0 0.26099081048885 2 162 "GO:0009725" "response to hormone" 1
0 0.22690971424036 4 44 "GO:0009749;GO:0009746;GO:0034284;GO:0009743" "response to carbohydrate" 0.997494553376906
0 1 4 20 "GO:0009755" "hormone-mediated signaling pathway" 1
0 1 2 23 "GO:0009791" "post-embryonic development" 1
0 0.712841018488122 3 128 "GO:0009792;GO:0009790;GO:0007275" "multicellular organism development" 1
0 0.717182536885988 3 33 "GO:0009798" "axis specification" 1
0 0.212282027807455 2 23 "GO:0009880" "embryonic pattern specification" 0.942905405405405
0 1 3 23 "GO:0009886" "post-embryonic animal morphogenesis" 1
0 0.852899580238696 3 192 "GO:0009887" "animal organ morphogenesis" 1
0 0.903543899644553 3 245 "GO:0009888" "tissue development" 1
0 0.600617253872716 4 24 "GO:0009913" "epidermal cell differentiation" 1
0 0.31750071915951 2 10 "GO:0009948" "anterior/posterior axis specification" 1
0 1 2 12 "GO:0009950" "dorsal/ventral axis specification" 1
0 0.903664927747328 4 61 "GO:0009952" "anterior/posterior pattern specification" 1
0 0.775373388668575 4 39 "GO:0009953" "dorsal/ventral pattern formation" 1
0 1 4 10 "GO:0009954" "proximal/distal pattern formation" 1
0 0.140257311966874 2 533 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of response to stimulus" 0.896138211382114
0 1 2 29 "GO:0010001" "glial cell differentiation" 1
0 0.869374177897782 2 164 "GO:0010035" "response to inorganic substance" 1
0 0.771051397146839 4 107 "GO:0010038" "response to metal ion" 1
0 0.204768041947583 2 6 "GO:0010039" "response to iron ion" 0.915348837209302
0 1 2 9 "GO:0010042" "response to manganese ion" 1
0 1 2 13 "GO:0010043" "response to zinc ion" 1
0 1 2 6 "GO:0010092" "specification of animal organ identity" 1
0 0.31750071915951 7 10 "GO:0010155" "regulation of proton transport" 1
0 0.343102647937432 3 11 "GO:0010165" "response to X-ray" 1
0 1 3 13 "GO:0010171;GO:0010172" "body morphogenesis" 1
0 0.681410713857778 2 62 "GO:0010212" "response to ionizing radiation" 1
0 1 3 7 "GO:0010224" "response to UV-B" 1
0 1 2 11 "GO:0010225" "response to UV-C" 1
0 0.204768041947583 2 6 "GO:0010226" "response to lithium ion" 0.915348837209302
0 0.626759354381691 3 284 "GO:0010243;GO:1901698" "response to nitrogen compound" 1
0 1 3 5 "GO:0010259" "multicellular organism aging" 1
0 1 2 5 "GO:0010269" "response to selenium ion" 1
0 0.643997675047546 3 27 "GO:0010332" "response to gamma radiation" 1
0 0.814640415278578 2 44 "GO:0010389;GO:1902749" "regulation of cell cycle G2/M phase transition" 1
0 1 2 13 "GO:0010390" "histone monoubiquitination" 1
0 1 4 5 "GO:0010447" "response to acidic pH" 1
0 0.157666044238487 2 19 "GO:0010453" "regulation of cell fate commitment" 0.910948905109489
0 0.0258981814692756 3 7 "GO:0010454" "negative regulation of cell fate commitment" 0.548850574712644
0 1 2 7 "GO:0010457" "centriole-centriole cohesion" 1
0 1 4 7 "GO:0010458" "exit from mitosis" 1
0 1 3 6 "GO:0010463" "mesenchymal cell proliferation" 1
0 1 3 50 "GO:0010467" "gene expression" 1
0 0.706119466613724 3 32 "GO:0010469" "regulation of signaling receptor activity" 1
0 0.173800446975996 3 5 "GO:0010470" "regulation of gastrulation" 0.86046511627907
0 0.961634555150161 3 132 "GO:0010506" "regulation of autophagy" 1
0 1 2 28 "GO:0010507" "negative regulation of autophagy" 1
0 0.744361352868663 4 70 "GO:0010508" "positive regulation of autophagy" 1
0 1 2 20 "GO:0010518;GO:0010517;GO:0060193" "positive regulation of lipase activity" 1
0 1 2 27 "GO:0010522" "regulation of calcium ion transport into cytosol" 1
0 1 4 6 "GO:0010523;GO:0051284" "positive regulation of sequestering of calcium ion" 1
0 1 4 13 "GO:0010524" "positive regulation of calcium ion transport into cytosol" 1
0 1 2 8 "GO:0010529;GO:0010528" "negative regulation of transposition" 1
0 1 5 8 "GO:0010543" "regulation of platelet activation" 1
0 1 4 9 "GO:0010559;GO:1903018" "regulation of glycoprotein metabolic process" 1
0 1 3 6 "GO:0010560;GO:1903020" "positive regulation of glycoprotein metabolic process" 1
0 0.143628455719185 2 250 "GO:0010564" "regulation of cell cycle process" 0.901606425702811
0 0.457926009205037 2 41 "GO:0010565" "regulation of cellular ketone metabolic process" 1
0 0.106528131434116 3 15 "GO:0010566;GO:0090030;GO:0046885" "regulation of ketone biosynthetic process" 0.829672897196262
0 1 2 22 "GO:0010569" "regulation of double-strand break repair via homologous recombination" 1
0 1 4 7 "GO:0010575;GO:0010574" "regulation of vascular endothelial growth factor production" 1
0 1 3 22 "GO:0010586" "miRNA metabolic process" 1
0 1 4 14 "GO:0010591;GO:1902743" "regulation of lamellipodium organization" 1
0 1 3 6 "GO:0010592" "positive regulation of lamellipodium assembly" 1
0 0.530468116544834 4 47 "GO:0010594" "regulation of endothelial cell migration" 1
0 0.379363242827768 5 35 "GO:0010595" "positive regulation of endothelial cell migration" 1
0 0.815184510283458 4 181 "GO:0010608" "posttranscriptional regulation of gene expression" 1
0 1 2 19 "GO:0010611;GO:0014743;GO:0043502" "regulation of muscle adaptation" 1
0 1 3 7 "GO:0010613;GO:0014742" "positive regulation of cardiac muscle hypertrophy" 1
0 1 5 9 "GO:0010614;GO:0014741" "negative regulation of muscle hypertrophy" 1
0 0.988471832335959 2 617 "GO:0010629" "negative regulation of gene expression" 1
0 0.187765320935881 4 40 "GO:0010631" "epithelial cell migration" 0.948179271708683
0 0.073782694534279 2 98 "GO:0010632" "regulation of epithelial cell migration" 0.736994219653179
0 1 3 9 "GO:0010633" "negative regulation of epithelial cell migration" 1
0 0.0518911774829328 2 72 "GO:0010634" "positive regulation of epithelial cell migration" 0.65863309352518
0 1 4 10 "GO:0010635" "regulation of mitochondrial fusion" 1
0 1 2 7 "GO:0010637" "negative regulation of mitochondrial fusion" 1
0 0.792133692423297 2 237 "GO:0010638" "positive regulation of organelle organization" 1
0 0.533831891916664 3 129 "GO:0010639" "negative regulation of organelle organization" 1
0 1 2 8 "GO:0010642;GO:0010640" "regulation of platelet-derived growth factor receptor signaling pathway" 1
0 1 3 6 "GO:0010649" "regulation of cell communication by electrical coupling" 1
0 1 2 16 "GO:0010656;GO:0010660" "regulation of muscle cell apoptotic process" 1
0 1 2 9 "GO:0010664;GO:0010662" "regulation of striated muscle cell apoptotic process" 1
0 1 2 7 "GO:0010665" "regulation of cardiac muscle cell apoptotic process" 1
0 1 4 5 "GO:0010667" "negative regulation of cardiac muscle cell apoptotic process" 1
0 1 2 9 "GO:0010669;GO:0030277" "epithelial structure maintenance" 1
0 0.0614814313802942 5 11 "GO:0010677;GO:0045912" "negative regulation of carbohydrate metabolic process" 0.686858974358974
0 0.00145096787648635 2 46 "GO:0010718;GO:0010717" "regulation of epithelial to mesenchymal transition" 0.15
0 1 2 5 "GO:0010719" "negative regulation of epithelial to mesenchymal transition" 1
0 0.751435220965606 2 71 "GO:0010721;GO:0050768;GO:0051961" "negative regulation of cell development" 1
0 1 5 7 "GO:0010737" "protein kinase A signaling" 1
0 0.263278348014954 2 8 "GO:0010738" "regulation of protein kinase A signaling" 0.986505190311419
0 1 2 8 "GO:0010752" "regulation of cGMP-mediated signaling" 1
0 1 2 5 "GO:0010761" "fibroblast migration" 1
0 1 3 10 "GO:0010762" "regulation of fibroblast migration" 1
0 1 4 7 "GO:0010763" "positive regulation of fibroblast migration" 1
0 0.69462555974219 3 31 "GO:0010770;GO:0010769" "regulation of cell morphogenesis involved in differentiation" 1
0 1 8 10 "GO:0010799" "regulation of peptidyl-threonine phosphorylation" 1
0 1 2 7 "GO:0010800" "positive regulation of peptidyl-threonine phosphorylation" 1
0 1 4 10 "GO:0010803" "regulation of tumor necrosis factor-mediated signaling pathway" 1
0 0.868889022155309 4 53 "GO:0010810" "regulation of cell-substrate adhesion" 1
0 0.657388535687133 3 28 "GO:0010811" "positive regulation of cell-substrate adhesion" 1
0 1 2 14 "GO:0010812" "negative regulation of cell-substrate adhesion" 1
0 1 2 6 "GO:0010815" "bradykinin catabolic process" 1
0 0.7996915291271 3 177 "GO:0010817" "regulation of hormone levels" 1
0 0.698240833699412 3 64 "GO:0010821" "regulation of mitochondrion organization" 1
0 0.615632607759893 3 25 "GO:0010822" "positive regulation of mitochondrion organization" 1
0 0.551976045865708 7 21 "GO:0010823" "negative regulation of mitochondrion organization" 1
0 0.477829457215353 2 17 "GO:0010824;GO:0046605" "regulation of centrosome cycle" 1
0 0.173800446975996 2 5 "GO:0010826;GO:0046606" "negative regulation of centrosome duplication" 0.86046511627907
0 1 2 7 "GO:0010828" "positive regulation of glucose transmembrane transport" 1
0 0.173800446975996 2 5 "GO:0010829" "negative regulation of glucose transmembrane transport" 0.86046511627907
0 1 3 5 "GO:0010830" "regulation of myotube differentiation" 1
0 0.290905409964393 6 9 "GO:0010837" "regulation of keratinocyte proliferation" 0.994883720930233
0 1 2 15 "GO:0010842" "retina layer formation" 1
0 0.343102647937432 2 11 "GO:0010862" "positive regulation of pathway-restricted SMAD protein phosphorylation" 1
0 1 3 11 "GO:0010863;GO:1900274" "positive regulation of phospholipase C activity" 1
0 0.204768041947583 3 6 "GO:0010867;GO:0010866" "regulation of triglyceride biosynthetic process" 0.915348837209302
0 1 2 6 "GO:0010875;GO:0010874" "positive regulation of cholesterol efflux" 1
0 1 5 8 "GO:0010882;GO:0010881;GO:0010880" "regulation of cardiac muscle contraction by calcium ion signaling" 1
0 1 2 11 "GO:0010883" "regulation of lipid storage" 1
0 1 3 7 "GO:0010896" "regulation of triglyceride catabolic process" 1
0 1 5 28 "GO:0010906" "regulation of glucose metabolic process" 1
0 1 3 5 "GO:0010907;GO:0010676" "positive regulation of cellular carbohydrate metabolic process" 1
0 1 3 5 "GO:0010917;GO:0045837" "negative regulation of mitochondrial membrane potential" 1
0 1 2 25 "GO:0010921" "regulation of phosphatase activity" 1
0 1 2 10 "GO:0010922" "positive regulation of phosphatase activity" 1
0 1 7 13 "GO:0010923" "negative regulation of phosphatase activity" 1
0 1 4 24 "GO:0010927" "cellular component assembly involved in morphogenesis" 1
0 0.414310869753973 3 14 "GO:0010939" "regulation of necrotic cell death" 1
0 1 6 7 "GO:0010940" "positive regulation of necrotic cell death" 1
0 0.115739092329744 4 89 "GO:0010948" "negative regulation of cell cycle process" 0.870412844036697
0 0.421898559489169 2 63 "GO:0010950;GO:0010952;GO:0043280;GO:2001056" "positive regulation of peptidase activity" 1
0 0.477829457215353 3 17 "GO:0010951;GO:0010466" "negative regulation of peptidase activity" 1
0 1 2 6 "GO:0010954;GO:1903319" "positive regulation of protein processing" 1
0 1 3 6 "GO:0010955;GO:1903318" "negative regulation of protein maturation" 1
0 0.778072934874659 5 75 "GO:0010959" "regulation of metal ion transport" 1
0 1 8 7 "GO:0010960" "magnesium ion homeostasis" 1
0 1 5 5 "GO:0010968" "regulation of microtubule nucleation" 1
0 1 3 77 "GO:0010970;GO:0030705;GO:0099111" "cytoskeleton-dependent intracellular transport" 1
0 1 3 9 "GO:0010971;GO:1902751" "positive regulation of cell cycle G2/M phase transition" 1
0 0.965212343508624 7 177 "GO:0010975" "regulation of neuron projection development" 1
0 0.706377298845229 4 65 "GO:0010976" "positive regulation of neuron projection development" 1
0 0.936984711682814 3 72 "GO:0010977;GO:0031345" "negative regulation of cell projection organization" 1
0 1 4 8 "GO:0010984;GO:0010988" "regulation of lipoprotein particle clearance" 1
0 1 2 5 "GO:0010985" "negative regulation of lipoprotein particle clearance" 1
0 1 3 5 "GO:0010996" "response to auditory stimulus" 1
0 0.921158119746254 2 288 "GO:0012501;GO:0008219;GO:0006915" "cell death" 1
0 1 2 7 "GO:0014002" "astrocyte development" 1
0 0.263278348014954 2 8 "GO:0014003" "oligodendrocyte development" 0.986505190311419
0 1 4 9 "GO:0014014" "negative regulation of gliogenesis" 1
0 1 2 20 "GO:0014029" "neural crest formation" 1
0 0.568812019089961 2 22 "GO:0014032;GO:0014031" "mesenchymal cell development" 1
0 1 4 7 "GO:0014033" "neural crest cell differentiation" 1
0 1 2 8 "GO:0014041;GO:1903429" "regulation of cell maturation" 1
0 1 2 8 "GO:0014044" "Schwann cell development" 1
0 1 2 7 "GO:0014049;GO:0014048" "regulation of glutamate secretion" 1
0 0.516315418622292 2 19 "GO:0014059;GO:0050433" "regulation of catecholamine secretion" 1
0 1 2 6 "GO:0014065" "phosphatidylinositol 3-kinase signaling" 1
0 0.541904626981283 2 48 "GO:0014066" "regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.436295351062534 2 15 "GO:0014067" "negative regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.670277777270607 3 29 "GO:0014068" "positive regulation of phosphatidylinositol 3-kinase signaling" 1
0 0.476420668559116 2 200 "GO:0014070" "response to organic cyclic compound" 1
0 0.108267589345671 4 31 "GO:0014074;GO:0046683" "response to purine-containing compound" 0.835581395348837
0 1 2 45 "GO:0014706;GO:0060537" "muscle tissue development" 1
0 1 4 10 "GO:0014812" "muscle cell migration" 1
0 0.0614814313802942 2 11 "GO:0014823" "response to activity" 0.686858974358974
0 1 5 5 "GO:0014832;GO:0014848" "urinary bladder smooth muscle contraction" 1
0 1 5 5 "GO:0014857" "regulation of skeletal muscle cell proliferation" 1
0 1 2 5 "GO:0014896" "muscle hypertrophy" 1
0 1 5 5 "GO:0014902" "myotube differentiation" 1
0 1 2 17 "GO:0014910" "regulation of smooth muscle cell migration" 1
0 1 4 12 "GO:0014911" "positive regulation of smooth muscle cell migration" 1
0 1 5 5 "GO:0014912" "negative regulation of smooth muscle cell migration" 1
0 1 2 9 "GO:0015012;GO:0030201" "heparan sulfate proteoglycan metabolic process" 1
0 1 2 21 "GO:0015074" "DNA integration" 1
0 0.511417410010008 2 99 "GO:0015672" "monovalent inorganic cation transport" 1
0 0.173800446975996 3 5 "GO:0015693" "magnesium ion transport" 0.86046511627907
0 1 2 7 "GO:0015695" "organic cation transport" 1
0 0.173800446975996 3 5 "GO:0015701" "bicarbonate transport" 0.86046511627907
0 0.792161474524119 2 111 "GO:0015711" "organic anion transport" 1
0 1 2 49 "GO:0015718" "monocarboxylic acid transport" 1
0 1 2 7 "GO:0015721" "bile acid and bile salt transport" 1
0 0.343102647937432 5 11 "GO:0015740" "C4-dicarboxylate transport" 1
0 1 3 5 "GO:0015747" "urate transport" 1
0 0.207124796311296 2 42 "GO:0015748" "organophosphate ester transport" 0.916013824884793
0 1 3 11 "GO:0015749;GO:0034219" "carbohydrate transmembrane transport" 1
0 1 2 5 "GO:0015780" "nucleotide-sugar transmembrane transport" 1
0 1 3 8 "GO:0015791;GO:0042044" "fluid transport" 1
0 1 2 16 "GO:0015800" "acidic amino acid transport" 1
0 1 2 13 "GO:0015804" "neutral amino acid transport" 1
0 1 2 22 "GO:0015807;GO:1902475" "L-alpha-amino acid transmembrane transport" 1
0 1 2 11 "GO:0015809;GO:0015802" "basic amino acid transport" 1
0 1 2 7 "GO:0015812" "gamma-aminobutyric acid transport" 1
0 0.736161271268838 2 101 "GO:0015849;GO:0046942" "organic acid transport" 1
0 1 2 34 "GO:0015850" "organic hydroxy compound transport" 1
0 1 2 10 "GO:0015868;GO:0051503;GO:0015865" "purine ribonucleotide transport" 1
0 1 2 32 "GO:0015908" "fatty acid transport" 1
0 1 2 15 "GO:0015909" "long-chain fatty acid transport" 1
0 0.0854860777300775 2 28 "GO:0015914" "phospholipid transport" 0.786486486486486
0 1 2 9 "GO:0015919" "peroxisomal membrane transport" 1
0 1 3 12 "GO:0015936" "coenzyme A metabolic process" 1
0 1 3 7 "GO:0015937" "coenzyme A biosynthetic process" 1
0 0.226233427758407 2 24 "GO:0015980" "energy derivation by oxidation of organic compounds" 0.999010989010989
0 1 4 6 "GO:0015986;GO:0006754;GO:0015985" "ATP biosynthetic process" 1
0 0.204768041947583 3 6 "GO:0016024;GO:0046341" "CDP-diacylglycerol metabolic process" 0.915348837209302
0 1 3 43 "GO:0016032" "viral process" 1
0 0.0205194075079765 2 109 "GO:0016042" "lipid catabolic process" 0.46474358974359
0 1 4 7 "GO:0016045;GO:0098543" "detection of bacterium" 1
0 1 2 16 "GO:0016048" "detection of temperature stimulus" 1
0 0.985543779435752 5 110 "GO:0016050" "vesicle organization" 1
0 0.379363242827768 2 35 "GO:0016051" "carbohydrate biosynthetic process" 1
0 0.766577768345357 3 38 "GO:0016052" "carbohydrate catabolic process" 1
0 0.0307965952844709 2 117 "GO:0016055;GO:1905114" "cell surface receptor signaling pathway involved in cell-cell signaling" 0.580927835051546
0 1 3 13 "GO:0016075;GO:0071025" "RNA surveillance" 1
0 1 2 18 "GO:0016079" "synaptic vesicle exocytosis" 1
0 1 5 15 "GO:0016137" "glycoside metabolic process" 1
0 1 3 10 "GO:0016139" "glycoside catabolic process" 1
0 0.984590274961915 3 467 "GO:0016192" "vesicle-mediated transport" 1
0 0.595471076390013 2 110 "GO:0016197" "endosomal transport" 1
0 1 5 5 "GO:0016199;GO:0016198" "axon midline choice point recognition" 1
0 1 2 6 "GO:0016203" "muscle attachment" 1
0 0.477829457215353 3 17 "GO:0016226;GO:0031163" "metallo-sulfur cluster assembly" 1
0 0.887608418363792 2 57 "GO:0016236" "macroautophagy" 1
0 1 4 7 "GO:0016237" "lysosomal microautophagy" 1
0 0.507022381060047 2 45 "GO:0016239" "positive regulation of macroautophagy" 1
0 0.722103643794658 2 67 "GO:0016241" "regulation of macroautophagy" 1
0 1 3 11 "GO:0016242" "negative regulation of macroautophagy" 1
0 0.367748147437615 2 12 "GO:0016266" "O-glycan processing" 1
0 0.813354794175673 3 81 "GO:0016311" "dephosphorylation" 1
0 1 3 7 "GO:0016319" "mushroom body development" 1
0 1 3 12 "GO:0016331" "morphogenesis of embryonic epithelium" 1
0 0.367748147437615 2 12 "GO:0016339" "calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules" 1
0 1 2 7 "GO:0016358" "dendrite development" 1
0 1 2 15 "GO:0016445;GO:0002200" "somatic diversification of immune receptors" 1
0 1 4 12 "GO:0016447;GO:0002562;GO:0016444" "somatic diversification of immune receptors via germline recombination within a single locus" 1
0 0.59853728271684 4 82 "GO:0016482" "cytosolic transport" 1
0 0.266569420212129 3 70 "GO:0016485" "protein processing" 0.998623063683305
0 1 4 12 "GO:0016486;GO:0140448" "peptide hormone processing" 1
0 0.630085760545395 2 26 "GO:0016525;GO:2000181;GO:1901343" "negative regulation of vasculature development" 1
0 0.343102647937432 6 11 "GO:0016540" "protein autoprocessing" 1
0 1 2 15 "GO:0016556" "mRNA modification" 1
0 1 5 6 "GO:0016558" "protein import into peroxisome matrix" 1
0 0.839167298274078 4 155 "GO:0016570;GO:0016569" "histone modification" 1
0 0.530468116544834 5 47 "GO:0016571;GO:0006479;GO:0008213" "protein methylation" 1
0 0.290905409964393 7 9 "GO:0016572" "histone phosphorylation" 0.994883720930233
0 1 2 58 "GO:0016573;GO:0018393;GO:0006475;GO:0018394;GO:0006473" "protein acetylation" 1
0 1 5 20 "GO:0016574" "histone ubiquitination" 1
0 1 5 22 "GO:0016575;GO:0006476" "protein deacetylation" 1
0 0.118855383507503 6 16 "GO:0016577;GO:0006482;GO:0008214" "protein dealkylation" 0.850877192982456
0 1 5 18 "GO:0016578;GO:0035520" "histone deubiquitination" 1
0 0.714330827586786 3 66 "GO:0016579;GO:0070646" "protein modification by small protein removal" 1
0 1 6 9 "GO:0016584" "nucleosome positioning" 1
0 1 7 8 "GO:0016601" "Rac protein signal transduction" 1
0 1 2 11 "GO:0016925" "protein sumoylation" 1
0 1 2 8 "GO:0016973" "poly(A)+ mRNA export from nucleus" 1
0 0.00030189818050394 4 17 "GO:0017004" "cytochrome complex assembly" 0.0571428571428571
0 0.727830853276765 2 34 "GO:0017015;GO:1903844" "regulation of transforming growth factor beta receptor signaling pathway" 1
0 0.06111015162211 2 57 "GO:0017038" "protein import" 0.71744966442953
0 0.414310869753973 3 14 "GO:0017121" "plasma membrane phospholipid scrambling" 1
0 1 3 8 "GO:0017145" "stem cell division" 1
0 0.266569420212129 3 70 "GO:0017148;GO:0034249" "negative regulation of cellular amide metabolic process" 0.998623063683305
0 1 2 20 "GO:0017156" "calcium-ion regulated exocytosis" 1
0 0.813354794175673 5 81 "GO:0017157" "regulation of exocytosis" 1
0 1 2 22 "GO:0017158" "regulation of calcium ion-dependent exocytosis" 1
0 1 8 5 "GO:0017183;GO:0017182;GO:1900247" "peptidyl-diphthamide biosynthetic process from peptidyl-histidine" 1
0 1 2 15 "GO:0018023" "peptidyl-lysine trimethylation" 1
0 1 2 5 "GO:0018026" "peptidyl-lysine monomethylation" 1
0 1 2 7 "GO:0018027" "peptidyl-lysine dimethylation" 1
0 1 4 7 "GO:0018095" "protein polyglutamylation" 1
0 1 2 24 "GO:0018108;GO:0018212" "peptidyl-tyrosine modification" 1
0 0.0472423320721442 2 22 "GO:0018126" "protein hydroxylation" 0.651923076923077
0 0.132988261770043 2 339 "GO:0018130;GO:0019438;GO:1901362" "organic cyclic compound biosynthetic process" 0.872222222222222
0 0.0129596022109236 5 5 "GO:0018158" "protein oxidation" 0.398
0 0.286527167706044 2 289 "GO:0018193" "peptidyl-amino acid modification" 1
0 1 3 8 "GO:0018198;GO:0018230;GO:0018231" "peptidyl-cysteine modification" 1
0 0.457458015566202 2 16 "GO:0018200" "peptidyl-glutamic acid modification" 1
0 1 3 8 "GO:0018202" "peptidyl-histidine modification" 1
0 0.816256497220768 6 116 "GO:0018205" "peptidyl-lysine modification" 1
0 0.0272779078151311 3 31 "GO:0018208" "peptidyl-proline modification" 0.556593406593407
0 0.178735699097019 7 59 "GO:0018209;GO:0018105" "peptidyl-serine modification" 0.898142857142857
0 0.615632607759893 3 25 "GO:0018210;GO:0018107" "peptidyl-threonine modification" 1
0 0.204768041947583 3 6 "GO:0018216;GO:0018195" "peptidyl-arginine modification" 0.915348837209302
0 1 4 14 "GO:0018279;GO:0018196" "peptidyl-asparagine modification" 1
0 1 2 12 "GO:0018298" "protein-chromophore linkage" 1
0 1 2 8 "GO:0018342;GO:0097354" "protein prenylation" 1
0 1 6 12 "GO:0018345" "protein palmitoylation" 1
0 0.072002153435419 4 12 "GO:0018401;GO:0019511" "peptidyl-proline hydroxylation" 0.719476744186046
0 1 7 12 "GO:0018410" "C-terminal protein amino acid modification" 1
0 0.157666044238487 2 19 "GO:0018904" "ether metabolic process" 0.910948905109489
0 1 2 31 "GO:0018958" "phenol-containing compound metabolic process" 1
0 1 4 5 "GO:0018992" "germ-line sex determination" 1
